,V,E_V,I,E_I,V-I,PROB_VI,neighbor_dist
0,16.683517,0.012838452,15.269245,0.019141978,1.4142723,0.9867097,0.4517140314052253
1,16.94089,0.012807066,15.561047,0.019161925,1.3798428,0.9126313,0.3115010806909451
2,17.00087,0.012725842,15.650624,0.019084277,1.3502455,0.96962625,0.38956671662061354
3,17.237057,0.012562774,15.967226,0.018982118,1.2698307,0.9304007,0.46502691361657233
4,17.287333,0.012709948,15.989537,0.019171594,1.2977953,0.9342411,0.38956671662061354
5,18.40786,0.011549262,17.344511,0.019299857,1.0633488,0.95839053,0.18828068619736113
6,18.425657,0.011260533,17.374998,0.018358491,1.0506592,0.90180206,0.2356389413233886
7,18.512413,0.011997103,17.41767,0.020266114,1.0947437,0.9963265,0.07063818571943939
8,18.5309,0.011723067,17.436363,0.019052453,1.0945358,0.9543631,0.052339256097826636
9,18.580166,0.01176485,17.488834,0.019198691,1.0913315,0.95714325,0.07063818571943939
10,18.706383,0.011966277,17.64167,0.01824948,1.0647125,0.9873709,0.09526545146048639
11,18.65993,0.011459813,17.594284,0.017444815,1.0656452,0.910614,0.13722354918720583
12,18.779585,0.011928517,17.726944,0.018186923,1.0526409,0.94583,0.05800141669445298
13,18.773941,0.011614905,17.7879,0.017911257,0.9860401,0.98540354,0.27959830899079546
14,18.804108,0.011460791,17.762035,0.017482579,1.0420723,0.9305811,0.05800141669445298
15,19.020956,0.011843453,18.101751,0.018264135,0.9192047,0.96032345,0.05676629433354766
16,18.829796,0.011986533,17.782352,0.018264096,1.0474434,0.9619327,0.0569897891805278
17,18.908363,0.01171945,17.999346,0.018063335,0.90901756,0.89447284,0.11785289067001284
18,18.892344,0.012113449,17.845144,0.01845263,1.0471992,0.96146476,0.06332219812367372
19,18.903744,0.011583352,17.865427,0.017682537,1.0383167,0.9477103,0.08747467246701211
20,18.987587,0.011982002,18.054468,0.018468237,0.9331188,0.9386131,0.055384108795009046
21,19.004282,0.01189592,18.081797,0.018449849,0.92248535,0.98214287,0.055384108795009046
22,19.09122,0.012393862,18.196009,0.019201286,0.8952122,0.9577161,0.03307063570544824
23,19.07394,0.011940921,18.158485,0.018429857,0.91545486,0.9318512,0.05676629433354766
24,18.8981,0.012322116,17.892773,0.018892698,1.0053272,0.9586193,0.15794403430858728
25,19.053864,0.0118660005,18.06174,0.018237205,0.99212265,0.98317397,0.1707299552564377
26,19.080608,0.011268004,18.186546,0.017426178,0.89406204,0.89442736,0.02098605645836215
27,19.124176,0.01184141,18.23076,0.018849915,0.89341545,0.9684481,0.039032338256836656
28,18.927908,0.0114678545,18.000313,0.017647864,0.92759514,0.9598204,0.08135717212950952
29,18.83728,0.0122628035,17.758162,0.018647656,1.0791187,0.9403524,0.15053798659822712
30,19.035906,0.011327749,18.099709,0.017455956,0.9361973,0.88900703,0.071812928407002
31,19.0611,0.011240568,18.16847,0.017364185,0.8926296,0.89233905,0.03307063570544824
32,19.106087,0.012490091,18.200418,0.01931804,0.90566826,0.9764182,0.040785599398889705
33,19.13133,0.01142763,18.213655,0.017639868,0.917675,0.9401606,0.027405484975040063
34,19.048452,0.012184655,18.03932,0.018660095,1.0091324,0.94807404,0.1282517396330164
35,19.161215,0.012841267,18.244402,0.019693771,0.9168129,0.943778,0.030549416920770102
36,19.138325,0.011379772,18.237589,0.017653184,0.90073586,0.90979755,0.03334491180816342
37,19.131794,0.011675649,18.218597,0.018042644,0.91319656,0.97048867,0.02523251410228542
38,19.108164,0.012192881,18.193348,0.018811442,0.9148159,0.92165375,0.027405484975040063
39,19.15713,0.011491808,18.250874,0.017756721,0.9062557,0.9623317,0.017834655824595088
40,19.057632,0.012185132,18.107653,0.018755198,0.9499798,0.96383554,0.10964120898555098
41,19.19451,0.011626866,18.273598,0.01795038,0.9209118,0.91666967,0.028006322289480037
42,19.164614,0.01194622,18.244476,0.018552605,0.9201374,0.92240226,0.025963865425393213
43,19.144007,0.012821814,18.24015,0.0197878,0.9038563,0.96764857,0.017834655824595088
44,19.208002,0.013530884,18.279106,0.020848794,0.92889595,0.91508245,0.04189085485933787
45,19.175028,0.01192887,18.250107,0.018389568,0.92492104,0.9707177,0.028006322289480037
46,19.199348,0.011784418,18.293615,0.018206868,0.9057331,0.9398621,0.04281459073556749
47,19.171263,0.01239359,18.265438,0.019157475,0.90582466,0.91784114,0.028432655423398408
48,19.200417,0.011488172,18.283438,0.017743513,0.91697884,0.91978127,0.039481185865256244
49,19.161997,0.011771906,18.14139,0.01801899,1.020607,0.9082302,0.1787232233401929
50,19.377491,0.012983072,18.388107,0.01995712,0.9893837,0.89930445,0.11203566213618134
51,19.487877,0.013424174,18.497011,0.020628335,0.9908657,0.9647572,0.11197593498304184
52,19.596344,0.014447829,18.627012,0.02222092,0.96933174,0.91709334,0.01602812974784091
53,19.48805,0.012429134,18.497597,0.019256208,0.9904537,0.95832074,0.11203566213618134
54,19.584446,0.012278481,18.612982,0.019171953,0.97146416,0.89176846,0.02005325334799645
55,19.60271,0.01253664,18.632812,0.019390672,0.9698982,0.9067087,0.02005325334799645
56,19.62935,0.0134248985,18.653498,0.021031192,0.97585297,0.96850824,0.04650317850534123
57,19.85575,0.01353048,18.908625,0.021325324,0.9471245,0.9514374,0.09580571903415211
58,19.961275,0.01576869,19.023615,0.024598395,0.9376602,0.9495103,0.05564474108403035
59,19.927013,0.017120654,18.967556,0.026296496,0.9594574,0.9562875,0.08604616379394157
60,19.96375,0.014047083,19.019938,0.021958115,0.9438133,0.952457,0.030623169748412404
61,20.03203,0.01661159,19.08208,0.025872309,0.94994926,0.9204273,0.08317980488640446
62,19.950104,0.01396742,19.00146,0.02172769,0.94864464,0.9725418,0.05564474108403035
63,20.373165,0.018739067,19.451473,0.029709391,0.9216919,0.9486011,0.07487478537662624
64,20.225264,0.014781473,19.303583,0.023108859,0.92168045,0.9375745,0.06006197234183492
65,20.299221,0.014683676,19.377127,0.022963507,0.92209435,0.8972463,0.0674760562237142
66,20.25376,0.016392583,19.363285,0.025802523,0.8904743,0.9359745,0.1473934770482152
67,20.252455,0.015022497,19.326456,0.023470696,0.9259987,0.921307,0.05114669514900186
68,20.257399,0.021094158,19.345898,0.032676935,0.91150093,0.967555,0.0674760562237142
69,20.661394,0.031739604,19.848152,0.049639635,0.81324196,0.97525805,0.15833153887800427
70,20.184174,0.016468195,19.238075,0.025963427,0.9460983,0.97644836,0.1280576370388193
71,20.434912,0.015127655,19.526423,0.023780081,0.9084892,0.882738,0.09052470746196137
72,20.3948,0.016036749,19.46623,0.025079817,0.9285698,0.93062234,0.10193881661932352
73,20.398434,0.015927257,19.51133,0.025621787,0.88710403,0.9475969,0.11231593477969078
74,20.389877,0.015846526,19.485987,0.02484085,0.9038906,0.93514824,0.08371199719351044
75,20.812675,0.020141067,20.416319,0.034223657,0.39635658,0.92367095,0.17274546115315348
76,20.594149,0.020681743,19.7007,0.03239053,0.8934479,0.88461614,0.05507830757599328
77,20.977268,0.027554905,20.477095,0.045814928,0.50017357,0.9620376,0.15489216543645862
78,20.982922,0.027200725,20.584137,0.047901094,0.39878464,0.92042184,0.11782404534528378
79,20.97665,0.03068124,20.601137,0.05255514,0.37551308,0.9360043,0.18836832607011555
80,20.718893,0.02382834,19.915705,0.037645083,0.8031883,0.9364648,0.13463703683567385
81,20.938988,0.026410615,20.518206,0.04706378,0.4207821,0.992237,0.11782404534528378
82,20.52512,0.018538516,19.617535,0.029102238,0.90758514,0.8921718,0.09899096713153205
83,20.757227,0.021610264,19.918756,0.03413758,0.83847046,0.92950016,0.15833153887800427
84,20.887423,0.022268536,20.300995,0.038782362,0.5864277,0.99587864,0.21566773609309467
85,20.900738,0.02859594,20.261053,0.04797288,0.6396847,0.9898727,0.13623119565388397
86,21.11673,0.027417216,20.629408,0.046131603,0.48732185,0.9466399,0.08095523131761809
87,21.230215,0.023710197,21.15151,0.045178417,0.078704834,0.949204,0.36700163134264496
88,20.619978,0.017160421,19.756111,0.027096296,0.8638668,0.9447242,0.14553789994667582
89,20.85748,0.022808105,20.427687,0.03847649,0.4297924,0.9857913,0.17193432041456
90,21.158978,0.022179328,20.775862,0.038848378,0.38311577,0.92586535,0.12261109921740738
91,21.223257,0.034803037,21.171005,0.070488684,0.052251816,0.9756981,0.46051108274766706
92,21.006348,0.025354965,20.349638,0.0416371,0.6567097,0.9537146,0.13623119565388397
93,20.710882,0.023026826,19.798855,0.035996567,0.91202736,0.97031534,0.07106988075713427
94,21.159035,0.029941557,20.327803,0.04738219,0.8312321,0.91174984,0.12528736967167572
95,20.802885,0.03241901,20.020744,0.0498215,0.78214073,0.9969986,0.13463703683567385
96,21.249657,0.03779809,20.581778,0.060859535,0.6678791,0.974562,0.07266042332493035
97,20.701088,0.026025357,19.932955,0.040556826,0.76813316,0.9417231,0.17480900743597355
98,20.75127,0.017003708,19.875443,0.026976902,0.8758278,0.9198446,0.11563970629391321
99,21.197742,0.032382082,20.725746,0.05538554,0.4719963,0.986818,0.0380823967842933
100,20.928839,0.021895358,20.385296,0.039316166,0.54354286,0.9827514,0.21680508856218314
101,20.926872,0.024355587,20.245392,0.039320063,0.6814804,0.95269316,0.1468600677369642
102,21.158514,0.030596998,20.705462,0.05636396,0.45305252,0.99188197,0.07448154466440099
103,21.212566,0.024922665,20.74664,0.04263074,0.46592712,0.9756049,0.033636282347106965
104,21.09529,0.022809273,20.648191,0.041067492,0.44709778,0.9416449,0.10030290254092687
105,20.986279,0.018742522,20.358873,0.031042568,0.62740517,0.9116744,0.13199946420535533
106,20.642054,0.020009514,19.74334,0.03201238,0.89871407,0.95584446,0.05507830757599328
107,21.145174,0.023032015,20.553787,0.03847578,0.5913868,0.9482797,0.05280482031878253
108,20.74052,0.019410161,19.841482,0.030730823,0.8990383,0.968181,0.07106988075713427
109,21.052013,0.024891237,20.36882,0.042685248,0.6831932,0.9572425,0.12695540848950815
110,21.132633,0.021307826,20.723026,0.037016995,0.40960693,0.892872,0.10718547428376815
111,21.015211,0.027656699,20.292055,0.0495909,0.723156,0.99454045,0.15917848938042373
112,20.71803,0.017376384,19.81622,0.028105447,0.9018116,0.8781784,0.05118569541137023
113,21.230803,0.022450441,20.843857,0.03932667,0.38694572,0.9219467,0.07804693645336479
114,21.219107,0.02295279,20.646112,0.038687363,0.57299423,0.8975007,0.06632839026292894
115,21.29756,0.024550065,20.797562,0.044452745,0.4999981,0.9181908,0.05075555027768588
116,21.25078,0.025363224,20.721653,0.042838763,0.5291271,0.973774,0.04333444911369522
117,21.127125,0.029441485,20.338102,0.047095694,0.78902245,0.9516041,0.21184123635283506
118,21.217882,0.024226755,20.611956,0.04289182,0.6059265,0.973742,0.05124858064715639
119,21.054472,0.028494006,20.209154,0.045168232,0.84531784,0.96788216,0.1268213964634301
120,20.886444,0.018157562,19.986294,0.028841779,0.9001503,0.9198906,0.12571081465930853
121,20.537346,0.025899336,19.656906,0.040818937,0.88043976,0.91664964,0.08856782006586798
122,20.59941,0.02161186,19.706383,0.033867076,0.89302635,0.9674825,0.05156674415298814
123,20.766615,0.01831512,19.88902,0.028799864,0.877594,0.910171,0.10959655162602479
124,20.843409,0.033191953,20.006771,0.053069297,0.8366375,0.99726605,0.2083556590193704
125,20.908443,0.030521229,20.004976,0.049682733,0.9034672,0.99437666,0.10208271225918662
126,21.004942,0.029606953,20.258293,0.049183458,0.7466488,0.98079276,0.239586102922243
127,21.009272,0.036428932,20.105373,0.05602745,0.90389824,0.9814581,0.12571081465930853
128,21.043121,0.020383297,20.569403,0.03458569,0.47371864,0.89630204,0.1005196633724255
129,21.045263,0.036321126,20.46201,0.061661374,0.58325386,0.9897492,0.10888020268010014
130,21.080591,0.037616007,20.51251,0.06253344,0.5680809,0.9917778,0.132081076902066
131,21.090324,0.025818868,20.446877,0.0423497,0.6434479,0.952167,0.13199946420535533
132,21.08928,0.0206836,20.250338,0.033199362,0.8389416,0.9103048,0.08029844328819442
133,21.100502,0.02137165,20.226038,0.034049332,0.87446404,0.9398365,0.15189113090208006
134,21.116993,0.021552583,20.245218,0.034335166,0.8717747,0.8869188,0.1456910601516341
135,21.140692,0.026945403,20.668941,0.048172757,0.47175026,0.9820717,0.07295061311621442
136,21.151608,0.020997064,20.66532,0.03837466,0.48628807,0.9103601,0.07295061311621442
137,21.158344,0.021085598,20.44848,0.034569953,0.70986366,0.9374073,0.09546138571003517
138,21.168108,0.029395983,20.493717,0.047606792,0.6743908,0.9109063,0.08864024743705476
139,21.173237,0.026597356,20.738625,0.045484535,0.43461227,0.9598942,0.053240347720835565
140,21.17614,0.03373157,20.579973,0.05549259,0.5961666,0.9493002,0.05942132317483887
141,21.184092,0.021870837,20.599794,0.036678717,0.5842972,0.88253444,0.05942132317483887
142,21.185719,0.022643223,20.280252,0.03839689,0.9054661,0.94492304,0.1787733314599434
143,21.190424,0.024328087,20.750902,0.04198808,0.4395218,0.9702316,0.04320025475610253
144,21.195261,0.029256588,20.535362,0.048353232,0.65989876,0.9711278,0.07695740820600683
145,21.202417,0.03174076,20.796227,0.055114068,0.40619087,0.9638537,0.07264058950764062
146,21.20445,0.03313343,20.677685,0.056245625,0.5267658,0.95156467,0.04833643850365155
147,21.21931,0.026015732,20.693596,0.0439359,0.5257149,0.90571743,0.036071821600455245
148,21.225834,0.048408795,20.791174,0.087995514,0.43465996,0.9924643,0.053240347720835565
149,21.229004,0.023753857,20.659914,0.039950285,0.5690899,0.94614476,0.08146799230375705
150,21.230911,0.026990557,20.762539,0.046705503,0.46837234,0.98809475,0.0380823967842933
151,21.229656,0.03196258,20.527962,0.052350238,0.7016945,0.9644741,0.06338540349054904
152,21.234005,0.029599618,20.830645,0.050163843,0.40336037,0.97055817,0.08148285982061503
153,21.234941,0.0284615,20.779314,0.049700815,0.45562744,0.9273493,0.06334772334668053
154,21.235586,0.035701808,20.599306,0.058611184,0.63628006,0.9302261,0.06472199779575255
155,21.238375,0.023586832,20.458515,0.038317364,0.77985954,0.95646083,0.10487969340013208
156,21.242811,0.0397711,20.63827,0.06542546,0.6045418,0.9745909,0.026152316500003707
157,21.24441,0.03554881,20.301537,0.057102405,0.942873,0.9965267,0.20886767690940822
158,21.250732,0.033854716,20.537004,0.05415638,0.71372795,0.97413766,0.06371960324317243
159,21.258791,0.023674473,20.667095,0.041956954,0.5916958,0.9574861,0.04961958025218198
160,21.262545,0.029277647,20.784262,0.049254596,0.47828293,0.97676975,0.025209333160345168
161,21.265768,0.02716315,20.663197,0.044364773,0.6025715,0.90592164,0.04786022791012614
162,21.268927,0.033217754,20.750076,0.056804165,0.5188503,0.98720473,0.05418244060920443
163,21.268614,0.034044903,20.425636,0.05422019,0.8429775,0.9673801,0.10238873084794574
164,21.272322,0.038308565,20.845545,0.066663794,0.4267769,0.97885215,0.061181410738052146
165,21.274643,0.046207212,20.620497,0.074655324,0.6541462,0.9856551,0.07266042332493035
166,21.279367,0.04973594,20.57708,0.08113153,0.7022877,0.9899812,0.06371960324317243
167,21.283945,0.028131163,20.808252,0.04823733,0.47569275,0.94194096,0.025185197956695417
168,21.283905,0.031305265,20.665619,0.0517628,0.61828613,0.9725558,0.0792586532478809
169,21.28641,0.032875765,20.806673,0.05494924,0.47973633,0.9062471,0.025209333160345168
170,21.286798,0.03361306,20.652544,0.055513356,0.63425446,0.96526504,0.052802615870916954
171,21.288177,0.031404305,20.707954,0.05150836,0.5802231,0.90120035,0.0630783880883803
172,21.289997,0.03252366,20.851482,0.06150028,0.4385147,0.9741683,0.0609077524694166
173,21.289246,0.024996832,20.756283,0.0419692,0.5329628,0.91852635,0.04377673580340434
174,21.290174,0.03748776,20.69724,0.06080613,0.59293365,0.9490917,0.03235482833377474
175,21.293333,0.03146327,20.77974,0.05278697,0.5135937,0.9155522,0.032814498832325796
176,21.296604,0.02957029,20.947798,0.051544305,0.34880638,0.90944475,0.17561671311293284
177,21.29764,0.023079095,21.010826,0.045663096,0.28681374,0.9031169,0.136017669000864
178,21.296938,0.027042065,20.664333,0.045200992,0.6326046,0.94585663,0.06472199779575255
179,21.298372,0.025314461,20.756783,0.04292234,0.54158974,0.95938385,0.0653529321980786
180,21.297167,0.025469255,20.419697,0.04070912,0.87747,0.9590013,0.12087040877170967
181,21.300995,0.03660863,20.557274,0.059568636,0.743721,0.964308,0.12423973179585654
182,21.303205,0.03266261,20.748096,0.05470303,0.555109,0.922575,0.062392547938351424
183,21.307398,0.03093795,20.92226,0.054985497,0.38513756,0.9409258,0.07804693645336479
184,21.306032,0.025612554,20.717007,0.04280875,0.5890255,0.91163784,0.04725402767312408
185,21.31023,0.032546923,20.802282,0.05487061,0.5079479,0.93303,0.02096686663345203
186,21.308966,0.03547426,20.579815,0.056590278,0.7291508,0.9430671,0.09657515748979398
187,21.312725,0.025725948,20.84512,0.04392851,0.4676056,0.9312595,0.0495761254354607
188,21.310495,0.033497054,20.493929,0.053989016,0.81656647,0.953062,0.10314794225923864
189,21.312899,0.029476414,20.709555,0.047653332,0.60334396,0.94772756,0.05652804480600402
190,21.314213,0.032572243,20.804039,0.055316046,0.5101738,0.92387193,0.021038230504459934
191,21.318302,0.03324934,20.878681,0.058797367,0.43962097,0.90332174,0.07252263475929009
192,21.319899,0.024430431,20.850151,0.042027958,0.46974754,0.89947253,0.04684144914195017
193,21.32018,0.02433939,20.550144,0.03964077,0.7700367,0.95104814,0.09607617947804495
194,21.323956,0.02388651,20.676647,0.039705694,0.64730835,0.9185404,0.07488079741960194
195,21.32712,0.02960809,20.80852,0.049586594,0.51860046,0.9580865,0.04226607410911401
196,21.325075,0.032566596,20.556793,0.054167837,0.76828194,0.93296003,0.10487969340013208
197,21.329338,0.02733783,21.07156,0.053454187,0.25777817,0.9576096,0.21317867650847808
198,21.33149,0.043071695,21.030735,0.08227138,0.30075455,0.987867,0.07717145359196545
199,21.329815,0.044338845,20.805357,0.07365438,0.52445793,0.9413759,0.035715036392945314
200,21.33089,0.025662785,20.823248,0.04411918,0.50764275,0.958357,0.021038230504459934
201,21.337267,0.03273987,20.773657,0.05431269,0.5636101,0.9653817,0.05446715402131054
202,21.348345,0.02942044,20.815098,0.050058857,0.533247,0.8837063,0.047458717520859124
203,21.349005,0.026769934,20.369833,0.042428944,0.97917175,0.94381505,0.3848752552128209
204,21.356125,0.02647595,21.044622,0.046850618,0.31150246,0.9133624,0.058854686142529256
205,21.354092,0.02641637,20.537018,0.042625748,0.8170738,0.9296472,0.05900031816784123
206,21.357056,0.031363547,20.795826,0.054935366,0.5612297,0.9482597,0.062392547938351424
207,21.354607,0.02737649,20.483864,0.04494535,0.8707428,0.9112286,0.0670362382548989
208,21.360437,0.030388745,20.965496,0.05238422,0.39494133,0.97095585,0.07202080992707433
209,21.359669,0.037926633,20.519648,0.059283987,0.84002113,0.97908896,0.049056819104121685
210,21.363688,0.040661808,20.837214,0.06715361,0.526474,0.9642555,0.037010582462528994
211,21.365759,0.029435651,20.937092,0.049811788,0.42866707,0.9433817,0.055489665478175194
212,21.363956,0.024114149,20.514084,0.03877445,0.8498726,0.9296747,0.049056819104121685
213,21.3678,0.03742851,20.777908,0.059853498,0.58989143,0.972685,0.05365433371829313
214,21.38161,0.03739082,21.06367,0.06623967,0.31794167,0.923017,0.09920413631770877
215,21.377613,0.030343002,20.521225,0.048674684,0.8563881,0.9178665,0.041692458915406586
216,21.37817,0.032551594,20.482796,0.051818185,0.8953743,0.96254176,0.12087040877170967
217,21.382528,0.027965207,20.545603,0.044684473,0.8369255,0.9127864,0.06402871591830354
218,21.385624,0.033702582,20.907228,0.05740302,0.47839546,0.9118889,0.03179843430908901
219,21.387596,0.03772843,20.87269,0.064755626,0.5149059,0.9750728,0.059453488029177756
220,21.389292,0.046979386,20.92927,0.078528814,0.46002197,0.9788564,0.032352075409940714
221,21.391981,0.035620384,20.997643,0.061449118,0.3943386,0.93058985,0.04010269774254364
222,21.393078,0.03876481,20.813286,0.06422024,0.579792,0.93490034,0.06394545454281737
223,21.396801,0.03023857,20.948786,0.053323183,0.4480152,0.9862757,0.05562781961473485
224,21.397003,0.037072465,20.804344,0.06074552,0.592659,0.96671474,0.032593770475444116
225,21.398302,0.03300161,20.895182,0.05907714,0.5031204,0.9740546,0.03775314661442854
226,21.40052,0.035244633,20.919624,0.060579762,0.480896,0.9255683,0.020666835348864217
227,21.400045,0.027709179,20.536608,0.04530901,0.86343765,0.9480783,0.05855220149726901
228,21.407337,0.023685765,20.959963,0.04171095,0.44737434,0.9091001,0.04670602812122144
229,21.409502,0.036042728,20.974092,0.06361667,0.43540955,0.95059025,0.040814568540685596
230,21.41294,0.029080773,20.919437,0.049478382,0.49350166,0.9193177,0.0345231062040787
231,21.413406,0.047934543,20.818003,0.079389915,0.5954037,0.9820662,0.05365433371829313
232,21.412378,0.026526617,20.595407,0.042919602,0.8169708,0.89852756,0.05900031816784123
233,21.415695,0.035443448,20.99045,0.061649784,0.42524529,0.91292024,0.018343072906872766
234,21.417038,0.032349978,20.938591,0.055214968,0.47844696,0.9768053,0.020666835348864217
235,21.417805,0.02891867,20.959326,0.04988935,0.45847893,0.91942775,0.029859577056033027
236,21.417038,0.039702162,20.59093,0.06356665,0.826107,0.93402964,0.06402871591830354
237,21.42082,0.037753247,20.961868,0.06605739,0.45895195,0.9291539,0.032352075409940714
238,21.42111,0.04075357,20.919912,0.068471216,0.5011978,0.9510008,0.03330330733854237
239,21.422663,0.03233922,20.955158,0.05642936,0.4675045,0.9548355,0.044052852775550023
240,21.426355,0.03159596,21.003883,0.057437327,0.422472,0.91859436,0.01804774378190036
241,21.424597,0.047002904,20.780437,0.08496936,0.6441593,0.99271786,0.10306008567225503
242,21.427402,0.034095563,21.008717,0.06335674,0.4186859,0.9862325,0.01880908990803326
243,21.42783,0.040578295,20.92006,0.069228806,0.50777054,0.92335945,0.03775314661442854
244,21.42845,0.039973952,20.941147,0.06389751,0.48730278,0.9617497,0.016149728304528307
245,21.428661,0.03817009,20.95236,0.065162115,0.4763012,0.91706914,0.0364799041273066
246,21.430168,0.03540193,20.993729,0.06076131,0.4364395,0.95902103,0.021532728638585692
247,21.430614,0.026032433,21.038067,0.046074137,0.3925476,0.92432547,0.032652151098874524
248,21.430418,0.03368206,20.939884,0.0572217,0.49053383,0.92438537,0.023015761104976117
249,21.429865,0.058142178,20.765509,0.09715361,0.66435623,0.9913809,0.13653820496571012
250,21.43301,0.029578969,21.006674,0.051047288,0.4263363,0.92425233,0.020316207615221224
251,21.431923,0.042355876,20.555899,0.06786564,0.87602425,0.975718,0.08252847488424885
252,21.436829,0.034353055,21.049261,0.060102444,0.38756752,0.9562224,0.05389760110696392
253,21.43675,0.041390214,21.017235,0.06932246,0.4195156,0.9623764,0.01804774378190036
254,21.439903,0.025784615,20.954506,0.044916026,0.48539734,0.91554826,0.019612781231593792
255,21.444513,0.032800343,21.03824,0.058823127,0.4062729,0.9055457,0.020562969370785722
256,21.444557,0.026631651,21.005081,0.04933522,0.439476,0.9178686,0.040814568540685596
257,21.444714,0.02789995,20.991205,0.048039358,0.45350838,0.94738215,0.03624857114547808
258,21.446077,0.040871516,21.047752,0.07080779,0.39832497,0.9650959,0.032652151098874524
259,21.447298,0.043216575,21.036919,0.07616949,0.4103794,0.9851579,0.031558786616715365
260,21.450003,0.033010416,21.020956,0.058165543,0.42904663,0.9364525,0.028482668375761473
261,21.453014,0.029560389,21.004305,0.05204014,0.4487095,0.9319703,0.02524230645460694
262,21.457159,0.046689533,21.05403,0.08005142,0.40312958,0.97312486,0.026339282399253514
263,21.459269,0.030321667,20.973991,0.052452315,0.48527718,0.87954164,0.03277458873114087
264,21.46114,0.032143407,21.04506,0.05570954,0.41608047,0.9689386,0.029997437663071634
265,21.467756,0.029247789,21.122124,0.051891755,0.34563255,0.9414947,0.15937082206757877
266,21.468128,0.027887147,20.99761,0.04809438,0.4705181,0.94355255,0.0442759979464934
267,21.476402,0.042086292,21.028965,0.07717089,0.4474373,0.98828727,0.026669014786322203
268,21.477242,0.036301285,20.998236,0.06236005,0.4790058,0.9130759,0.043098981882798294
269,21.478052,0.031669237,21.049461,0.05450748,0.42859077,0.9632732,0.028482668375761473
270,21.481722,0.0414859,21.328714,0.07737774,0.1530075,0.91709954,0.44792797993854266
271,21.482193,0.036911756,21.02951,0.06651449,0.4526825,0.92689794,0.026669014786322203
272,21.483614,0.029593281,21.070303,0.05252756,0.413311,0.9495072,0.031596602358589555
273,21.487257,0.03390148,21.103178,0.06726212,0.38407898,0.9526268,0.056494140452585585
274,21.489355,0.029547552,21.035023,0.050965678,0.45433235,0.9131466,0.036627458688102715
275,21.491386,0.041814215,21.086884,0.07100462,0.40450287,0.93451315,0.04439170104511346
276,21.495558,0.028327527,21.053185,0.049511664,0.44237328,0.9040417,0.05289422820434548
277,21.499466,0.02757029,21.06949,0.04835764,0.4299755,0.9363373,0.02740149442386051
278,21.500349,0.027237339,21.035868,0.056206893,0.46448135,0.9003802,0.05155575976857319
279,21.50075,0.044801764,21.009165,0.07570408,0.49158478,0.9379168,0.05236116949744608
280,21.50541,0.025320873,21.087538,0.045050655,0.41787148,0.90924937,0.04568143200321406
281,21.51233,0.03826325,21.118074,0.067126706,0.39425468,0.9366958,0.056494140452585585
282,21.511602,0.029293353,20.997149,0.05036685,0.5144539,0.9568731,0.08322780336257549
283,21.520153,0.038566507,21.03218,0.06556042,0.48797226,0.9697649,0.06216655592911697
284,21.525448,0.0422178,21.403793,0.08450644,0.12165451,0.9734096,0.36700163134264496
285,21.522785,0.033663888,20.956554,0.05635476,0.5662308,0.93384975,0.11059797051244422
286,21.524399,0.044446025,21.092272,0.07774203,0.432127,0.98330057,0.030455599508504797
287,21.527962,0.037197154,21.102095,0.064829014,0.42586708,0.9502688,0.01885141238728167
288,21.529936,0.030104136,20.993176,0.05156001,0.53676033,0.9054262,0.08158864160323902
289,21.531273,0.041952185,20.987272,0.07075068,0.5440006,0.97729504,0.05271032920680431
290,21.541265,0.035111617,21.117083,0.0595813,0.4241829,0.9071694,0.0171649508595798
291,21.544598,0.04383818,21.117022,0.076438054,0.42757607,0.981914,0.01885141238728167
292,21.546816,0.041409064,21.093946,0.07303372,0.45286942,0.92382616,0.022994911653971006
293,21.547941,0.030120447,21.140038,0.05352362,0.40790367,0.90538853,0.03287081313439889
294,21.554617,0.028030444,21.136393,0.049429603,0.41822433,0.9193219,0.04652920671078883
295,21.556215,0.045959134,21.108831,0.07764061,0.44738388,0.9570613,0.031002893348396808
296,21.556486,0.028490542,21.115557,0.04993205,0.4409294,0.9293197,0.032016008632692626
297,21.560503,0.033386122,21.103933,0.05674959,0.45656967,0.9397372,0.022994911653971006
298,21.561722,0.054224227,21.06057,0.091853224,0.50115204,0.9726003,0.035799396798942416
299,21.564774,0.03538788,21.110683,0.06103081,0.45409012,0.9113557,0.016140697849355144
300,21.570833,0.058509275,21.16397,0.10093746,0.40686226,0.9797986,0.02373929064444163
301,21.570633,0.039246045,21.019674,0.066705495,0.55095863,0.95332795,0.08158864160323902
302,21.571318,0.028032359,21.100027,0.049665775,0.4712906,0.88369733,0.07383329596719561
303,21.571945,0.041050322,21.067724,0.07175431,0.50422096,0.9857473,0.04439405392073107
304,21.576939,0.040210374,21.124952,0.07070014,0.4519863,0.9148051,0.016140697849355144
305,21.580114,0.042314697,21.173111,0.07756859,0.4070034,0.98128,0.01513884300782091
306,21.582,0.042562947,21.116634,0.07209591,0.46536636,0.94334656,0.0487579145277476
307,21.58463,0.04511743,21.088976,0.07454422,0.49565315,0.9056562,0.04439405392073107
308,21.586706,0.045319624,21.147184,0.07734078,0.4395218,0.97080314,0.02087824958163959
309,21.587568,0.04514708,21.143845,0.078070484,0.44372368,0.9314814,0.03438108232812083
310,21.588594,0.033280086,21.134212,0.058086995,0.45438194,0.93789256,0.0167442099686276
